NazwaDokumentu;ProduktID;Kod;ProduktNazwa;Ilosc;Jednostka;Cena;Wartosc;VAT;CenaBrutto;WartoscBrutto
FS 4501/W/2026;9549;8009004811966;KREM NA BAZIE OCTU BALSAMICZNEGO Z MODENYALCE NERO;2.00;szt;11,48;22,96;23,00;14,12;28,24
FS 4501/W/2026;41260;5905155515124;KULKI ZBOŻOWE O SMAKU KARMELOWYM BEZGLUTENOWE 375;2.00;szt;9,52;19,04;5,00;10,00;19,99
FS 4501/W/2026;13916;703556630775;MAKARON (KONJAC) TAGLIATELLE BEZGLUTENOWY BIO 385;3.00;szt;5,99;17,97;5,00;6,29;18,87
FS 4501/W/2026;42241;5999885485468;MAKARON (KUKURYDZIANY) ŁAZANKI BEZGLUTENOWY 450  -;6.00;szt;4,42;26,52;5,00;4,64;27,85
FS 4501/W/2026;45222;5901902002558;MAKARON (RYŻOWY) ŚWIDERKI BIO 250 g - BARTOLINI;3.00;szt;6,55;19,65;5,00;6,88;20,63
FS 4501/W/2026;357;5902983782605;MĄKA Z SAMOPSZY PEŁNOZ. BIO 500 g- BIO PLANET;3.00;szt;5,55;16,65;5,00;5,83;17,48
FS 4501/W/2026;16704;3760092218079;MINI MUFFINKI Z NADZIENIEM MALINOWYM BEZGLUTENOWE;2.00;szt;11,86;23,72;5,00;12,45;24,91
FS 4501/W/2026;25623;7640104959717;OLEJ DLA DZIECI OD 5 MIESIĄCA BIO 250 ml - HOLLE;2.00;szt;13,43;26,86;5,00;14,10;28,20
FS 4501/W/2026;8804;4260355586710;OLEJ Z LNIANKI (RYDZOWY) TŁOCZONY NA ZIMNO BIO 250;1.00;szt;20,66;20,66;5,00;21,69;21,69
FS 4501/W/2026;18516;3800231610071;PALUSZKI ORKISZOWE PEŁNOZIARNISTE BIO 45 g -PIĘĆ P;6.00;szt;3,27;19,62;5,00;3,43;20,60
FS 4501/W/2026;45817;5907052935197;PASTA DO ROBIENIA KIMCHI  200 g - DELIKATNA;1.00;szt;17,51;17,51;8,00;18,91;18,91
FS 4501/W/2026;30050;3800500324197;PASTA DO ZĘBÓW MORNING FRESH 75 ml - NORDICS;3.00;szt;7,31;21,93;23,00;8,99;26,97
FS 4501/W/2026;44480;3800501908587;PASTA DO ZĘBÓW REMINERALIZUJĄCA SENSITIVE Z PŁYNN;3.00;szt;5,87;17,61;23,00;7,22;21,66
FS 4501/W/2026;30049;3800501908815;PASTA DO ZĘBÓW ULTRA WHITE JUNGLE FRUIT BEZ FLUORU;3.00;szt;5,82;17,46;23,00;7,16;21,48
FS 4501/W/2026;33489;5907518375383;PIEROGI Z MALINAMI BEZGLUTENOWE 275 g - MAMA VEGE;1.00;szt;15,81;15,81;5,00;16,60;16,60
FS 4501/W/2026;16124;5907738156229;PŁATKI OWSIANE BEZGLUTENOWE BIO(POLSKA)1kg-BIORAJ;2.00;szt;9,35;18,70;5,00;9,82;19,64
FS 4501/W/2026;3689;4019555700071;PŁYN DO PRANIA WEŁNIANYCH I JEDWABNYCH UBRAŃ (KONC;1.00;szt;17,85;17,85;23,00;21,96;21,96
FS 4501/W/2026;46556;7640230493178;PRECELKI ORKISZOWE CYFERKI DLA DZIECI BIO 80 g -;3.00;szt;1,53;4,59;5,00;1,61;4,82
FS 4501/W/2026;46459;5904538035587;PRZYPRAWA DO GYROSA BIO 50 g - DARY NATURY;3.00;szt;5,61;16,83;8,00;6,06;18,18
FS 4501/W/2026;3884;8713576207200;PUMPERNIKIEL BIO 500 g - TERRASANA;2.00;szt;9,18;18,36;5,00;9,64;19,28
FS 4501/W/2026;5279;5907814669346;QUINOA BIAŁA (KOMOSA RYŻOWA) BIO 1 kg - BIO PLANET;1.00;szt;21,64;21,64;5,00;22,72;22,72
FS 4501/W/2026;46257;8022230000652;RAVIOLI ŚWIEŻE Z TOFU I SZPINAKIEM BIO 250 g - LA;2.00;szt;11,26;22,52;5,00;11,82;23,65
FS 4501/W/2026;46249;8022230000409;RAVIOLI ŚWIEŻE Z WARZYWAMI I SEITANEM BIO 250 g -;1.00;szt;10,67;10,67;5,00;11,20;11,20
FS 4501/W/2026;35520;8588004918344;RURKI KUKURYDZIANE Z KREMEM O SMAKU CYTR;24.00;szt;0,55;13,20;5,00;0,58;13,86
FS 4501/W/2026;383;5902983782810;RYŻ BASMATI BIAŁY BEZGLUTENOWY BIO 1 kg - BIO PLAN;2.00;szt;12,68;25,36;5,00;13,31;26,63
FS 4501/W/2026;17608;5907739367389;SHOT Z POMARAŃCZY Z KURKUMĄ I IMBIREM ROZGRZEWAJĄC;2.00;szt;34,20;68,40;5,00;35,91;71,82
FS 4501/W/2026;26441;5908445475696;SOK Z KARCZOCHA 500 ml - NATURAVENA;4.00;szt;15,30;61,20;23,00;18,82;75,28
FS 4501/W/2026;18626;5900900003376;ŻYWY ZAKWAS Z BURAKÓW BEZGLU BIO 320ml- KOWALEWSKI;6.00;szt;4,29;25,74;5,00;4,50;27,03
