NazwaDokumentu;ProduktID;Kod;ProduktNazwa;Ilosc;Jednostka;Cena;Wartosc;VAT;CenaBrutto;WartoscBrutto
FS 15369/W/2026;5388;5907814660176;ORZESZKI PINIOWE BIO 100 g - BIO PLANET;2.00;szt;17,03;34,06;5,00;17,88;35,76
FS 15369/W/2026;4153;8009004850217;PESTO CZERWONE Z SUSZONYCH POMIDORÓW BIO ALCE NERO;2.00;szt;9,61;19,22;8,00;10,38;20,76
FS 15369/W/2026;46398;5908231224033;PIEROGI Z KURCZAKIEM BEZGLUTENOWE 280 g - BEZGLUT;2.00;szt;20,49;40,98;5,00;21,51;43,03
FS 15369/W/2026;31126;5907518375321;PIEROGI ZE SZPINAKIEM I SEREM TYPU FETA BEZGLUTEN;1.00;szt;15,56;15,56;5,00;16,34;16,34
FS 15369/W/2026;18882;5903900361859;PŁATKI OWSIANE BEZGLUTENOWE BIO 3 kg - HORECA (BP);3.00;szt;25,50;76,50;5,00;26,78;80,33
FS 15369/W/2026;31431;5902596171513;PŁATKI OWSIANE GÓRSKIE BIO 1 kg - BIO PLANET;2.00;szt;7,88;15,76;5,00;8,27;16,55
FS 15369/W/2026;41290;5904538033958;PRZYPRAWA ZIOŁOWA Z LUBCZYKIEM W PŁYNIE BIO 250 ml;2.00;szt;11,35;22,70;8,00;12,26;24,52
FS 15369/W/2026;10118;5903900365918;RYŻ BIAŁY DŁUGOZIAR. BEZGL. BIO 1 kg - BIO PLANET;2.00;szt;8,25;16,50;5,00;8,66;17,33
FS 15369/W/2026;9312;8712439040213;SYROP KLONOWY C BIO 1,3 kg (950 ml) - HORIZON;1.00;szt;74,80;74,80;8,00;80,78;80,78
FS 15369/W/2026;3513;5902605410589;SZPINAK BABY ŚWIEŻY NIEMYTY BIO (około 0,10 kg);1.00;szt;4,55;4,55;5,00;4,78;4,78
FS 15369/W/2026;3253;5907814668141;WŁOSZCZYZNA ŚWIEŻA BIO (POLSKA) (około 0,60 kg);1.00;szt;7,82;7,82;5,00;8,21;8,21
FS 15369/W/2026;46300;5905753287058;YERBA MATE SLIM FIT 300 g - YERBADOR;1.00;szt;43,10;43,10;8,00;46,55;46,55
